League;Date;Id;Type;Name;BaseType;Variant;Links;Value;Confidence
Allflame;2026-09-26;8728;SkillGem;Cyclone;;1;;1;High
Allflame;2026-09-26;8729;SkillGem;Convocation;;1;;1;High
Allflame;2026-09-26;8730;SkillGem;Armageddon Brand;;1;;1;High
Allflame;2026-09-26;8731;SkillGem;Decoy Totem;;1;;1;High
Allflame;2026-09-26;8732;SkillGem;Pride;;1;;1;High
Allflame;2026-09-26;8733;SkillGem;Conversion Trap;;1;;1;High
Allflame;2026-09-26;8734;SkillGem;Item Rarity Support;;1;;1;High
Allflame;2026-09-26;8735;SkillGem;Pyroclast Mine;;1;;1;High
Allflame;2026-09-26;8736;SkillGem;Frostbite;;1;;1;High
Allflame;2026-09-26;8737;SkillGem;Freezing Pulse;;1;;1;High
Allflame;2026-09-26;8738;SkillGem;Hydrosphere;;1;;1;High
Allflame;2026-09-26;8739;SkillGem;Essence Drain;;1;;1;High
Allflame;2026-09-26;8740;SkillGem;Ice Shot;;1;;1;High
Allflame;2026-09-26;8741;SkillGem;Generosity Support;;1;;1;High
Allflame;2026-09-26;8742;SkillGem;Cast while Channelling Support;;1;;1;High
Allflame;2026-09-26;8743;SkillGem;Venom Gyre;;1;;1;High
Allflame;2026-09-26;8744;SkillGem;Plague Bearer;;1;;1;High
Allflame;2026-09-26;8745;SkillGem;Endurance Charge on Melee Stun Support;;1;;1;High
Allflame;2026-09-26;8746;SkillGem;Fire Trap;;1;;1;High
Allflame;2026-09-26;8747;SkillGem;Contagion;;1;;1;High
Allflame;2026-09-26;8748;SkillGem;Cold Penetration Support;;1;;1;High
Allflame;2026-09-26;8749;SkillGem;Ice Bite Support;;1;;1;High
Allflame;2026-09-26;8750;SkillGem;Greater Volley Support;;1;;1;High
Allflame;2026-09-26;8751;SkillGem;Elemental Weakness;;1;;1;High
Allflame;2026-09-26;8752;SkillGem;Swift Assembly Support;;1;;1;High
Allflame;2026-09-26;8753;SkillGem;Bonechill Support;;1;;1;High
Allflame;2026-09-26;8754;SkillGem;Mirage Archer Support;;1;;1;High
Allflame;2026-09-26;8755;SkillGem;Sunder;;1;;1;High
Allflame;2026-09-26;8756;SkillGem;Hatred;;1;;1;High
Allflame;2026-09-26;8757;SkillGem;Volatile Dead;;1;;1;High
Allflame;2026-09-26;8758;SkillGem;Artillery Ballista;;1;;1;High
Allflame;2026-09-26;8759;SkillGem;Vigilant Strike;;1;;1;High
Allflame;2026-09-26;8760;SkillGem;Conductivity;;1;;1;High
Allflame;2026-09-26;8761;SkillGem;Impending Doom Support;;1;;1;High
Allflame;2026-09-26;8762;SkillGem;Chance to Poison Support;;1;;1;High
Allflame;2026-09-26;8763;SkillGem;Absolution;;1;;1;High
Allflame;2026-09-26;8764;SkillGem;Blade Trap;;1;;1;High
Allflame;2026-09-26;8765;SkillGem;Defiance Banner;;1;;1;High
Allflame;2026-09-26;8766;SkillGem;Shield Crush;;1/20;;1;High
Allflame;2026-09-26;8767;SkillGem;Battlemage's Cry;;1;;1;High
Allflame;2026-09-26;8768;SkillGem;Storm Rain;;1;;1;High
Allflame;2026-09-26;8769;SkillGem;Forbidden Rite;;21c;;1;High
Allflame;2026-09-26;8770;SkillGem;Explosive Concoction;;1/20;;1;High
Allflame;2026-09-26;8771;SkillGem;Spectral Helix;;21c;;1;High
Allflame;2026-09-26;8772;SkillGem;Blade Trap;;21c;;1;High
Allflame;2026-09-26;8773;SkillGem;Summon Reaper;;21c;;1;High
Allflame;2026-09-26;8774;SkillGem;Absolution;;21c;;1;High
Allflame;2026-09-26;8775;SkillGem;Eye of Winter;;21c;;1;High
Allflame;2026-09-26;8776;SkillGem;Shield Crush;;21c;;1;High
Allflame;2026-09-26;8777;SkillGem;Ambush;;21c;;1;High
Allflame;2026-09-26;8778;SkillGem;Storm Rain;;21c;;1;High
Allflame;2026-09-26;8779;SkillGem;Defiance Banner;;21c;;1;High
Allflame;2026-09-26;8780;SkillGem;Absolution;;20/20c;;1;High
Allflame;2026-09-26;8781;SkillGem;Rage Vortex;;21c;;1;High
Allflame;2026-09-26;8782;SkillGem;Boneshatter;;21c;;1;High
Allflame;2026-09-26;8783;SkillGem;Boneshatter;;20c;;1;High
Allflame;2026-09-26;8784;SkillGem;Manabond;;21c;;1;High
Allflame;2026-09-26;8785;SkillGem;Voltaxic Burst;;21c;;1;High
Allflame;2026-09-26;8786;SkillGem;Behead Support;;21c;;1;High
Allflame;2026-09-26;8787;SkillGem;Absolution;;20c;;1;High
Allflame;2026-09-26;8788;SkillGem;Defiance Banner;;20c;;1;High
Allflame;2026-09-26;8789;SkillGem;Behead Support;;20/20c;;1;High
Allflame;2026-09-26;8790;SkillGem;Poisonous Concoction;;1;;1;High
Allflame;2026-09-26;8791;SkillGem;Energy Blade;;1;;1;High
Allflame;2026-09-26;8792;SkillGem;Tornado;;1;;1;High
Allflame;2026-09-26;8793;SkillGem;Destructive Link;;1;;1;High
Allflame;2026-09-26;8794;SkillGem;Vampiric Link;;1/20;;1;High
Allflame;2026-09-26;8795;SkillGem;Intuitive Link;;1/20;;1;High
Allflame;2026-09-26;8796;SkillGem;Temporal Rift;;1/20;;1;High
Allflame;2026-09-26;8797;SkillGem;Vampiric Link;;21c;;1;High
Allflame;2026-09-26;8798;SkillGem;Energy Blade;;21c;;1;High
Allflame;2026-09-26;8799;SkillGem;Soul Link;;21c;;1;High
Allflame;2026-09-26;8800;SkillGem;Temporal Rift;;21c;;1;High
Allflame;2026-09-26;8801;SkillGem;Poisonous Concoction;;21c;;1;High
Allflame;2026-09-26;8802;SkillGem;Poisonous Concoction;;20/23c;;1;High
Allflame;2026-09-26;8803;SkillGem;Galvanic Field;;1;;1;High
Allflame;2026-09-26;8804;SkillGem;Alchemist's Mark;;1/20;;1;High
Allflame;2026-09-26;8805;SkillGem;Overcharge Support;;21c;;1;High
Allflame;2026-09-26;8806;SkillGem;Lightning Conduit;;21c;;1;High
Allflame;2026-09-26;8807;SkillGem;Galvanic Field;;21c;;1;High
Allflame;2026-09-26;8808;SkillGem;Alchemist's Mark;;21c;;1;High
Allflame;2026-09-26;8809;SkillGem;Alchemist's Mark;;20c;;1;High
Allflame;2026-09-26;8810;SkillGem;Overcharge Support;;20c;;1;High
Allflame;2026-09-26;8811;SkillGem;Cursed Ground Support;;1;;1;High
Allflame;2026-09-26;8812;SkillGem;Cursed Ground Support;;1/20;;1;High
Allflame;2026-09-26;8813;SkillGem;Vaal Molten Strike;;20c;;1;High
Allflame;2026-09-26;8814;SkillGem;Frozen Legion;;21c;;1;High
Allflame;2026-09-26;8815;SkillGem;Volcanic Fissure;;21c;;1;High
Allflame;2026-09-26;8816;SkillGem;Vaal Volcanic Fissure;;20c;;1;High
Allflame;2026-09-26;8817;SkillGem;Hex Bloom Support;;21c;;1;High
Allflame;2026-09-26;8818;SkillGem;Volcanic Fissure;;20c;;1;High
Allflame;2026-09-26;8819;SkillGem;Momentum Support;;1;;1;High
Allflame;2026-09-26;8820;SkillGem;Prismatic Burst Support;;21c;;1;High
Allflame;2026-09-26;8821;SkillGem;Snipe;;21c;;1;High
Allflame;2026-09-26;8822;SkillGem;Locus Mine Support;;1;;1;High
Allflame;2026-09-26;8823;SkillGem;Devour Support;;1;;1;High
Allflame;2026-09-26;8824;SkillGem;Guardian's Blessing Support;;1;;1;High
Allflame;2026-09-26;8825;SkillGem;Spellblade Support;;1;;1;High
Allflame;2026-09-26;8826;SkillGem;Controlled Blaze Support;;1/20;;1;High
Allflame;2026-09-26;8827;SkillGem;Corrupting Cry Support;;21c;;1;High
Allflame;2026-09-26;8828;SkillGem;Devour Support;;21c;;1;High
Allflame;2026-09-26;8829;SkillGem;Locus Mine Support;;21c;;1;High
Allflame;2026-09-26;8830;SkillGem;Fresh Meat Support;;21c;;1;High
Allflame;2026-09-26;8831;SkillGem;Sadism Support;;21c;;1;High
Allflame;2026-09-26;8832;SkillGem;Flamewood Support;;21c;;1;High
Allflame;2026-09-26;8833;SkillGem;Sacrifice Support;;21c;;1;High
Allflame;2026-09-26;8834;SkillGem;Frigid Bond Support;;21c;;1;High
Allflame;2026-09-26;8835;SkillGem;Corrupting Cry Support;;20/20c;;1;High
Allflame;2026-09-26;8836;SkillGem;Controlled Blaze Support;;20c;;1;High
Allflame;2026-09-26;8837;SkillGem;Vaal Rain of Arrows;;1c;;1;High
Allflame;2026-09-26;8838;SkillGem;Vaal Ground Slam;;1c;;1;High
Allflame;2026-09-26;8839;SkillGem;Vaal Double Strike;;1c;;1;High
Allflame;2026-09-26;8840;SkillGem;Vaal Arc;;1c;;1;High
Allflame;2026-09-26;8841;SkillGem;Vaal Firestorm;;1c;;1;High
Allflame;2026-09-26;8842;SkillGem;Vaal Domination;;1c;;1;High
Allflame;2026-09-26;8843;SkillGem;Vaal Animate Weapon;;1c;;1;High
Allflame;2026-09-26;8844;SkillGem;Vaal Earthquake;;1c;;1;High
Allflame;2026-09-26;8845;SkillGem;Vaal Blight;;1c;;1;High
Allflame;2026-09-26;8846;SkillGem;Vaal Volcanic Fissure;;1c;;1;High
Allflame;2026-09-26;8847;SkillGem;Vaal Fireball;;1c;;1;High
Allflame;2026-09-26;8848;SkillGem;Vaal Caustic Arrow;;1c;;1;High
Allflame;2026-09-26;8849;SkillGem;Vaal Burning Arrow;;1c;;1;High
Allflame;2026-09-26;8850;SkillGem;Vaal Rejuvenation Totem;;1c;;1;High
Allflame;2026-09-26;8851;SkillGem;Vaal Flicker Strike;;1c;;1;High
Allflame;2026-09-26;8852;SkillGem;Vaal Cleave;;1c;;1;High
Allflame;2026-09-26;8853;SkillGem;Vaal Lightning Arrow;;1c;;1;High
Allflame;2026-09-26;8854;SkillGem;Vaal Blade Flurry;;1c;;1;High
Allflame;2026-09-26;8855;SkillGem;Vaal Lightning Strike;;1c;;1;High
Allflame;2026-09-26;8856;SkillGem;Vaal Reave;;1c;;1;High
Allflame;2026-09-26;8857;SkillGem;Vaal Venom Gyre;;1c;;1;High
Allflame;2026-09-26;8858;SkillGem;Vaal Lightning Trap;;1c;;1;High
Allflame;2026-09-26;8859;SkillGem;Vaal Detonate Dead;;1c;;1;High
Allflame;2026-09-26;8860;SkillGem;Vaal Cyclone;;1c;;1;High
Allflame;2026-09-26;8861;SkillGem;Vaal Storm Call;;1c;;1;High
Allflame;2026-09-26;8862;SkillGem;Vaal Righteous Fire;;1c;;1;High
Allflame;2026-09-26;8863;SkillGem;Vaal Molten Strike;;1c;;1;High
Allflame;2026-09-26;8864;SkillGem;Vaal Power Siphon;;1c;;1;High
Allflame;2026-09-26;8865;SkillGem;Vaal Spectral Throw;;1c;;1;High
Allflame;2026-09-26;8866;SkillGem;Vaal Reap;;1c;;1;High
Allflame;2026-09-26;8867;SkillGem;Vaal Blade Vortex;;1c;;1;High
Allflame;2026-09-26;8868;SkillGem;Vaal Summon Skeletons;;1c;;1;High
Allflame;2026-09-26;8869;SkillGem;Vaal Spark;;1c;;1;High
Allflame;2026-09-26;8870;SkillGem;Vaal Ice Shot;;1c;;1;High
Allflame;2026-09-26;8871;SkillGem;Vaal Cold Snap;;1c;;1;High
Allflame;2026-09-26;8872;SkillGem;Vaal Impurity of Fire;;1c;;1;High
Allflame;2026-09-26;8873;SkillGem;Vaal Flameblast;;1c;;1;High
Allflame;2026-09-26;8874;SkillGem;Vaal Arctic Armour;;1c;;1;High
Allflame;2026-09-26;8875;SkillGem;Vaal Impurity of Ice;;1c;;1;High
Allflame;2026-09-26;8876;SkillGem;Vaal Impurity of Lightning;;1c;;1;High
Allflame;2026-09-26;8877;SkillGem;Vaal Grace;;1c;;1;High
Allflame;2026-09-26;8878;SkillGem;Essence Drain of Desperation;;1;;1;High
Allflame;2026-09-26;8879;SkillGem;Boneshatter of Carnage;;1;;1;High
Allflame;2026-09-26;8880;SkillGem;Shrapnel Ballista of Steel;;1;;1;High
Allflame;2026-09-26;8881;SkillGem;Rain of Arrows of Artillery;;1;;1;High
Allflame;2026-09-26;8882;SkillGem;Toxic Rain of Sporeburst;;1;;1;High
Allflame;2026-09-26;8883;SkillGem;Lightning Spire Trap of Zapping;;1;;1;High
Allflame;2026-09-26;8884;SkillGem;Galvanic Arrow of Energy;;1;;1;High
Allflame;2026-09-26;8885;SkillGem;Lightning Arrow of Electrocution;;1;;1;High
Allflame;2026-09-26;8886;SkillGem;Explosive Concoction of Destruction;;1;;1;High
Allflame;2026-09-26;8887;SkillGem;Frost Bomb of Instability;;1;;1;High
Allflame;2026-09-26;8888;SkillGem;Seismic Trap of Swells;;1;;1;High
Allflame;2026-09-26;8889;SkillGem;Contagion of Subsiding;;1;;1;High
Allflame;2026-09-26;8890;SkillGem;Icicle Mine of Sabotage;;1;;1;High
Allflame;2026-09-26;8891;SkillGem;Galvanic Arrow of Surging;;1;;1;High
Allflame;2026-09-26;8892;SkillGem;Penance Brand of Conduction;;1;;1;High
Allflame;2026-09-26;8893;SkillGem;Summon Flame Golem of the Meteor;;1;;1;High
Allflame;2026-09-26;8894;SkillGem;Shattering Steel of Ammunition;;1;;1;High
Allflame;2026-09-26;8895;SkillGem;Eye of Winter of Finality;;1;;1;High
Allflame;2026-09-26;8896;SkillGem;Splitting Steel of Ammunition;;1;;1;High
Allflame;2026-09-26;8897;SkillGem;Raise Spectre of Transience;;1;;1;High
Allflame;2026-09-26;8898;SkillGem;Flameblast of Contraction;;1;;1;High
Allflame;2026-09-26;8899;SkillGem;Frost Bomb of Forthcoming;;1;;1;High
Allflame;2026-09-26;8900;SkillGem;Armageddon Brand of Recall;;1;;1;High
Allflame;2026-09-26;8901;SkillGem;Explosive Trap of Magnitude;;1;;1;High
Allflame;2026-09-26;8902;SkillGem;Blight of Atrophy;;1;;1;High
Allflame;2026-09-26;8903;SkillGem;Power Siphon of the Archmage;;1;;1;High
Allflame;2026-09-26;8904;SkillGem;Blade Trap of Laceration;;1;;1;High
Allflame;2026-09-26;8905;SkillGem;Storm Rain of the Fence;;1;;1;High
Allflame;2026-09-26;8906;SkillGem;Explosive Trap of Shrapnel;;1;;1;High
Allflame;2026-09-26;8907;SkillGem;Frozen Legion of Rallying;;1/20;;1;High
Allflame;2026-09-26;8908;SkillGem;Sacred Wisps Support;;1;;1;High
Allflame;2026-09-26;8909;SkillGem;Artillery Ballista of Cross Strafe;;1;;1;High
Allflame;2026-09-26;8910;SkillGem;Autoexertion;;1;;1;High
Allflame;2026-09-26;8911;SkillGem;Glacial Shield Swipe;;21c;;1;High
Allflame;2026-09-26;8912;SkillGem;More Duration Support;;1;;1;High
Allflame;2026-09-26;8913;SkillGem;Swordstorm;;21c;;1;High
Allflame;2026-09-26;8914;SkillGem;Crushing Fist;;21c;;1;High
Allflame;2026-09-26;8915;SkillGem;Eviscerate;;1;;1;High
Allflame;2026-09-26;8916;SkillGem;Divine Retribution;;21c;;1;High
Allflame;2026-09-26;8917;SkillGem;Overexertion Support;;1;;1;High
Allflame;2026-09-26;8918;SkillGem;Eviscerate;;21c;;1;High
Allflame;2026-09-26;8919;SkillGem;Rupture Support;;21c;;1;High
Allflame;2026-09-26;8920;SkillGem;Vengeful Cry;;21c;;1;High
Allflame;2026-09-26;8921;SkillGem;Overexertion Support;;21c;;1;High
Allflame;2026-09-26;8922;SkillGem;Focused Channelling Support;;1;;1;High
Allflame;2026-09-26;8923;SkillGem;Sunder of Trarthus;;1;;1;High
Allflame;2026-09-26;8924;SkillGem;Chain Hook of Trarthus;;1;;1;High
Allflame;2026-09-26;8925;SkillGem;Blast Rain of Trarthus;;1;;1;High
Allflame;2026-09-26;8926;SkillGem;Spectral Shield Throw of Trarthus;;1;;1;High
Allflame;2026-09-26;8927;SkillGem;Spectral Helix of Trarthus;;1;;1;High
Allflame;2026-09-26;8928;SkillGem;Storm Call of Trarthus;;1;;1;High
Allflame;2026-09-26;8929;SkillGem;Spectral Throw of Trarthus;;1;;1;High
Allflame;2026-09-26;8930;SkillGem;Blast Rain of Trarthus;;20c;;1;High
Allflame;2026-09-26;8931;SkillGem;Summon Skeletons;;1/23c;;1;High
Allflame;2026-09-26;8932;SkillGem;Ice Nova;;1/23c;;1;High
Allflame;2026-09-26;8933;SkillGem;Intuitive Link;;1/23c;;1;High
Allflame;2026-09-26;8934;SkillGem;Explosive Trap;;1/23c;;1;High
Allflame;2026-09-26;8935;SkillGem;Galvanic Arrow;;1/23c;;1;High
Allflame;2026-09-26;8936;SkillGem;Lacerate;;1/23c;;1;High
Allflame;2026-09-26;8937;SkillGem;Glacial Hammer;;1/23c;;1;High
Allflame;2026-09-26;8938;SkillGem;Siphoning Trap;;1/23c;;1;High
Allflame;2026-09-26;8939;SkillGem;Consecrated Path;;1/23c;;1;High
Allflame;2026-09-26;8940;SkillGem;Puncture;;1/23c;;1;High
Allflame;2026-09-26;8941;SkillGem;Iron Grip Support;;1/23c;;1;High
Allflame;2026-09-26;8942;SkillGem;Swordstorm;;1/23c;;1;High
Allflame;2026-09-26;8943;SkillGem;Shattering Steel;;1/23c;;1;High
Allflame;2026-09-26;8944;SkillGem;Void Sphere;;1/23c;;1;High
Allflame;2026-09-26;8945;SkillGem;Cast on Death Support;;1/23c;;1;High
Allflame;2026-09-26;8946;SkillGem;Summon Holy Relic;;1/23c;;1;High
Allflame;2026-09-26;8947;SkillGem;Bane;;1/23c;;1;High
Allflame;2026-09-26;8948;SkillGem;Arcane Cloak;;1/23c;;1;High
Allflame;2026-09-26;8949;SkillGem;Ice Trap;;1/23c;;1;High
Allflame;2026-09-26;8950;SkillGem;Perforate;;1/23c;;1;High
Allflame;2026-09-26;8951;SkillGem;Advanced Traps Support;;1/23c;;1;High
Allflame;2026-09-26;8952;SkillGem;Flameblast;;1/23c;;1;High
Allflame;2026-09-26;8953;SkillGem;Incinerate;;1/23c;;1;High
Allflame;2026-09-26;8954;SkillGem;Behead Support;;1/23c;;1;High
Allflame;2026-09-26;8955;SkillGem;Immolate Support;;1/23c;;1;High
Allflame;2026-09-26;8956;SkillGem;Protective Link;;1/23c;;1;High
Allflame;2026-09-26;8957;SkillGem;Lightning Spire Trap;;1/23c;;1;High
Allflame;2026-09-26;8958;SkillGem;Rejuvenation Totem;;1/23c;;1;High
Allflame;2026-09-26;8959;SkillGem;Wintertide Brand;;1/23c;;1;High
Allflame;2026-09-26;8960;SkillGem;Wall of Force;;1;;1;High
Allflame;2026-09-26;8961;SkillGem;Kinetic Instability Support;;1;;1;High
Allflame;2026-09-26;8962;SkillGem;Conflagration;;21c;;1;High
Allflame;2026-09-26;8963;SkillGem;Conflagration;;1/20;;1;High
Allflame;2026-09-26;8964;SkillGem;Kinetic Rain;;21c;;1;High
Allflame;2026-09-26;8965;SkillGem;Kinetic Fusillade;;21c;;1;High
Allflame;2026-09-26;8966;SkillGem;Thunderstorm;;21c;;1;High
Allflame;2026-09-26;8967;SkillGem;Kinetic Instability Support;;1/23c;;1;High
Allflame;2026-09-26;8968;SkillGem;Somatic Shell;;21c;;1;High
Allflame;2026-09-26;8969;SkillGem;Living Lightning Support;;21c;;1;High
Allflame;2026-09-26;8970;SkillGem;Kinetic Instability Support;;21c;;1;High
Allflame;2026-09-26;8971;SkillGem;Living Lightning Support;;20c;;1;High
Allflame;2026-09-26;8972;SkillGem;Multiple Projectiles Support;;1;;1;High
Allflame;2026-09-26;8973;SkillGem;Holy Sweep;;21c;;1;High
Allflame;2026-09-26;8974;SkillGem;Hiveborn Support;;1;;1;High
Allflame;2026-09-26;8975;SkillGem;Bonespire Support;;1;;1;High
Allflame;2026-09-26;8976;SkillGem;Foulgrasp Support;;1;;1;High
Allflame;2026-09-26;8977;SkillGem;Lethal Dose Support;;1;;1;High
Allflame;2026-09-26;8978;SkillGem;Bloodsoaked Banner Support;;1;;1;High
Allflame;2026-09-26;8979;SkillGem;Holy Strike;;1/20;;1;High
Allflame;2026-09-26;8980;SkillGem;Overheat Support;;1;;1;High
Allflame;2026-09-26;8981;SkillGem;Holy Strike;;21c;;1;High
Allflame;2026-09-26;8982;SkillGem;Pacifism Support;;1;;1;High
Allflame;2026-09-26;8983;SkillGem;Excommunicate Support;;21c;;1;High
Allflame;2026-09-26;8984;SkillGem;Hextoad Support;;1;;1;High
Allflame;2026-09-26;8985;SkillGem;Shield of Light;;21c;;1;High
Allflame;2026-09-26;8986;SkillGem;Divine Blast;;21c;;1;High
Allflame;2026-09-26;8987;SkillGem;Voidstorm Support;;1;;1;High
Allflame;2026-09-26;8988;SkillGem;Greater Kinetic Instability Support;;1;;1;High
Allflame;2026-09-26;8989;SkillGem;Exemplar Support;;21c;;1;High
Allflame;2026-09-26;8990;SkillGem;Hallow Support;;21c;;1;High
Allflame;2026-09-26;8991;SkillGem;Shockwave Totem of Authority;;21c;;1;High
Allflame;2026-09-26;8992;SkillGem;Hallow Support;;20/20c;;1;High
Allflame;2026-09-26;8993;SkillGem;Dark Bargain;;1/23c;;1;High
Allflame;2026-09-26;8994;SkillGem;Dark Bargain of Trarthus;;1;;1;High
Allflame;2026-09-26;8995;SkillGem;Blasphemy Support;;21c;;0.99;High
Allflame;2026-09-26;8996;SkillGem;Ice Spear;;21c;;0.99;High
Allflame;2026-09-26;8997;SkillGem;Reap;;1;;0.96;High
Allflame;2026-09-26;8998;SkillGem;Battlemage's Cry;;21c;;0.95;High
Allflame;2026-09-26;8999;SkillGem;Spirit Offering;;1;;0.94;High
Allflame;2026-09-26;9000;SkillGem;Unearth;;1;;0.94;High
Allflame;2026-09-26;9001;SkillGem;Explosive Trap;;1;;0.93;High
Allflame;2026-09-26;9002;SkillGem;Forbidden Rite;;1;;0.93;High
Allflame;2026-09-26;9003;SkillGem;Vengeful Cry;;1;;0.93;High
Allflame;2026-09-26;9004;SkillGem;Stormbind;;21c;;0.92;High
Allflame;2026-09-26;9005;SkillGem;Swiftbrand Support;;1;;0.92;High
Allflame;2026-09-26;9006;SkillGem;Discharge;;1;;0.9;High
Allflame;2026-09-26;9007;SkillGem;Infernal Legion Support;;1;;0.9;High
Allflame;2026-09-26;9008;SkillGem;Precision;;1;;0.9;High
Allflame;2026-09-26;9009;SkillGem;Controlled Blaze Support;;1;;0.9;High
Allflame;2026-09-26;9010;SkillGem;Living Lightning Support;;1;;0.9;High
Allflame;2026-09-26;9011;SkillGem;Ice Nova;;1;;0.89;High
Allflame;2026-09-26;9012;SkillGem;Divine Blast;;1;;0.89;High
Allflame;2026-09-26;9013;SkillGem;Summon Raging Spirit;;1;;0.87;High
Allflame;2026-09-26;9014;SkillGem;Frost Wall;;1;;0.86;High
Allflame;2026-09-26;9015;SkillGem;Molten Strike;;1;;0.84;High
Allflame;2026-09-26;9016;SkillGem;Intuitive Link;;1;;0.84;High
Allflame;2026-09-26;9017;SkillGem;Kinetic Bolt;;21c;;0.83;High
Allflame;2026-09-26;9018;SkillGem;Ground Slam;;1;;0.83;High
Allflame;2026-09-26;9019;SkillGem;Poacher's Mark;;1;;0.83;High
Allflame;2026-09-26;9020;SkillGem;Siege Ballista of Trarthus;;1;;0.83;High
Allflame;2026-09-26;9021;SkillGem;Blind Support;;1;;0.82;High
Allflame;2026-09-26;9022;SkillGem;Shield Crush;;1;;0.82;High
Allflame;2026-09-26;9023;SkillGem;Elemental Proliferation Support;;1;;0.81;High
Allflame;2026-09-26;9024;SkillGem;Barrage Support;;1;;0.8;High
Allflame;2026-09-26;9025;SkillGem;Vaal Ice Nova;;1c;;0.8;High
Allflame;2026-09-26;9026;SkillGem;Blade Flurry of Incision;;1;;0.8;High
Allflame;2026-09-26;9027;SkillGem;Consecrated Path;;1;;0.78;High
Allflame;2026-09-26;9028;SkillGem;Lightning Trap;;1;;0.77;High
Allflame;2026-09-26;9029;SkillGem;Corrupting Fever;;1;;0.77;High
Allflame;2026-09-26;9030;SkillGem;Spark;;1;;0.77;High
Allflame;2026-09-26;9031;SkillGem;Chain Hook;;1;;0.77;High
Allflame;2026-09-26;9032;SkillGem;Searing Bond;;1;;0.77;High
Allflame;2026-09-26;9033;SkillGem;Earthshatter;;1;;0.77;High
Allflame;2026-09-26;9034;SkillGem;Exemplar Support;;1;;0.77;High
Allflame;2026-09-26;9035;SkillGem;Dark Bargain;;21c;;0.77;High
Allflame;2026-09-26;9036;SkillGem;Dash;;1;;0.75;High
Allflame;2026-09-26;9037;SkillGem;Divine Retribution;;1;;0.75;High
Allflame;2026-09-26;9038;SkillGem;Knockback Support;;1;;0.74;High
Allflame;2026-09-26;9039;SkillGem;Life Leech Support;;1;;0.74;High
Allflame;2026-09-26;9040;SkillGem;Shattering Steel;;1;;0.74;High
Allflame;2026-09-26;9041;SkillGem;Bloodlust Support;;1;;0.72;High
Allflame;2026-09-26;9042;SkillGem;Lancing Steel;;1;;0.72;High
Allflame;2026-09-26;9043;SkillGem;Excommunicate Support;;1;;0.72;High
Allflame;2026-09-26;9044;SkillGem;Lightning Conduit;;1;;0.71;High
Allflame;2026-09-26;9045;SkillGem;Blessed Call Support;;1;;0.71;High
Allflame;2026-09-26;9046;SkillGem;Dread Banner;;1;;0.7;High
Allflame;2026-09-26;9047;SkillGem;Fist of War Support;;1;;0.7;High
Allflame;2026-09-26;9048;SkillGem;Blessed Call Support;;21c;;0.7;High
Allflame;2026-09-26;9049;SkillGem;Barrage;;1;;0.68;High
Allflame;2026-09-26;9050;SkillGem;Eye of Winter;;1;;0.68;High
Allflame;2026-09-26;9051;SkillGem;Bear Trap;;1;;0.67;High
Allflame;2026-09-26;9052;SkillGem;Fork Support;;1;;0.67;High
Allflame;2026-09-26;9053;SkillGem;Heavy Strike;;1;;0.67;High
Allflame;2026-09-26;9054;SkillGem;Cast when Stunned Support;;1;;0.67;High
Allflame;2026-09-26;9055;SkillGem;Summon Reaper;;1;;0.67;High
Allflame;2026-09-26;9056;SkillGem;Hex Bloom Support;;1;;0.67;High
Allflame;2026-09-26;9057;SkillGem;Sacrifice Support;;1;;0.67;High
Allflame;2026-09-26;9058;SkillGem;Holy Strike;;1;;0.67;High
Allflame;2026-09-26;9059;SkillGem;Ball Lightning;;1;;0.63;High
Allflame;2026-09-26;9060;SkillGem;Unleash Support;;1;;0.63;High
Allflame;2026-09-26;9061;SkillGem;Lacerate;;1;;0.63;High
Allflame;2026-09-26;9062;SkillGem;Summon Skeletons;;1;;0.62;High
Allflame;2026-09-26;9063;SkillGem;Frostbolt;;1;;0.61;High
Allflame;2026-09-26;9064;SkillGem;Immolate Support;;1;;0.58;High
Allflame;2026-09-26;9065;SkillGem;Overcharge Support;;1;;0.58;High
Allflame;2026-09-26;9066;SkillGem;Sadism Support;;1;;0.58;High
Allflame;2026-09-26;9067;SkillGem;Expert Retaliation Support;;1;;0.58;High
Allflame;2026-09-26;9068;SkillGem;Kinetic Rain;;1;;0.58;High
Allflame;2026-09-26;9069;SkillGem;Boneshatter;;1;;0.57;High
Allflame;2026-09-26;9070;SkillGem;Alchemist's Mark;;1;;0.57;High
Allflame;2026-09-26;9071;SkillGem;Summon Carrion Golem;;1;;0.56;High
Allflame;2026-09-26;9072;SkillGem;Purity of Lightning;;1;;0.56;High
Allflame;2026-09-26;9073;SkillGem;Spectral Helix;;1;;0.56;High
Allflame;2026-09-26;9074;SkillGem;Rage Vortex;;1;;0.56;High
Allflame;2026-09-26;9075;SkillGem;Fresh Meat Support;;1;;0.56;High
Allflame;2026-09-26;9076;SkillGem;Predator Support;;1;;0.55;High
Allflame;2026-09-26;9077;SkillGem;Smoke Mine;;1;;0.54;High
Allflame;2026-09-26;9078;SkillGem;Point Blank Support;;1;;0.54;High
Allflame;2026-09-26;9079;SkillGem;Holy Hammers;;1;;0.54;High
Allflame;2026-09-26;9080;SkillGem;Dark Bargain;;1;;0.54;High
Allflame;2026-09-26;9081;SkillGem;Ice Spear;;1;;0.53;High
Allflame;2026-09-26;9082;SkillGem;Wintertide Brand;;1;;0.53;High
